freq,nrg_bal,siec,unit,geo,time,value,dataset
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2022,213.867,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2023,191.982,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2024,201.047,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2013,21841.758,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2014,20568.374,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2015,16377.631,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2016,15512.409,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2017,15094.859,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2018,16416.222,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2019,16126.577,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2020,15979.57,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2021,,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2022,,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2023,,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2024,,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2013,262.9,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2014,245.253,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2015,307.181,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2016,281.257,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2017,313.24,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2018,281.795,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2019,299.97,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2020,302.386,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2021,328.236,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2022,298.207,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2023,316.098,energy_consumption
Annual,Final consumption - industry sector - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2024,297.778,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2013,261308.76,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2014,264353.645,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2015,267757.523,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2016,274005.822,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2017,279688.819,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2018,281142.642,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2019,283526.037,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,246932.865,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,267529.55,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,274731.279,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,273703.221,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2024,277570.543,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2013,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2014,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2015,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2016,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2017,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2018,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2019,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2020,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2021,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2022,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2023,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2024,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2013,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2014,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2015,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2016,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2017,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2018,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2019,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2020,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2021,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2022,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2023,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2024,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2013,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2014,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2015,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2016,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2017,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2018,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2019,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2020,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2021,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2022,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2023,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2024,,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2013,8393.755,energy_consumption
Annual,Final consumption - transport sector - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2014,8526.894,energy_consumption
