freq,nrg_bal,siec,unit,geo,time,value
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2023-01-01,540.609
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2024-01-01,535.456
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2013-01-01,593.023
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2014-01-01,585.668
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2015-01-01,574.923
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2016-01-01,602.552
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2017-01-01,633.867
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2018-01-01,651.177
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2019-01-01,626.707
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2020-01-01,576.205
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2021-01-01,646.668
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2022-01-01,623.744
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2023-01-01,620.897
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2024-01-01,639.231
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2013-01-01,399.689
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2014-01-01,353.432
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2015-01-01,396.759
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2016-01-01,399.966
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2017-01-01,449.066
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2018-01-01,460.683
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2019-01-01,519.37
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2020-01-01,496.04
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2021-01-01,554.895
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2022-01-01,449.494
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2023-01-01,449.749
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2024-01-01,449.361
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2013-01-01,2337.107
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2014-01-01,2114.78
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2015-01-01,2203.657
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2016-01-01,2183.456
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2017-01-01,2154.189
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2018-01-01,2098.672
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2019-01-01,2050.439
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2020-01-01,2000.195
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2021-01-01,2074.148
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2022-01-01,1905.638
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2023-01-01,1642.105
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Hungary,2024-01-01,1633.818
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2013-01-01,103.516
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2014-01-01,110.711
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2015-01-01,120.944
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2016-01-01,118.292
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2017-01-01,128.355
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2018-01-01,119.646
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2019-01-01,122.568
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2020-01-01,106.366
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2021-01-01,112.613
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2022-01-01,128.775
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2023-01-01,126.202
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Malta,2024-01-01,133.366
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2013-01-01,7357.526
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2014-01-01,6502.125
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2015-01-01,6930.84
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2016-01-01,6948.355
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2017-01-01,7058.353
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2018-01-01,7007.136
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2019-01-01,6804.41
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2020-01-01,6479.542
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2021-01-01,6767.069
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2022-01-01,6388.196
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2023-01-01,6194.705
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Netherlands,2024-01-01,6171.357
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Austria,2013-01-01,2551.659
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Austria,2014-01-01,2423.488
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Austria,2015-01-01,2478.518
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Austria,2016-01-01,2425.01
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Austria,2017-01-01,2638.262
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Austria,2018-01-01,2579.022
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Austria,2019-01-01,2637.368
